SaleID,Date,ProductID,StoreID,CustomerID,Quantity,UnitPrice,Discount
2182,2024-08-11,23,6,21,4,110.3,0.06
2183,2022-02-12,16,26,110,3,110.3,0.06
2184,2023-02-27,94,2,606,2,110.3,0.06
2185,2022-06-26,61,45,394,4,110.3,0.06
2186,2023-06-13,68,13,410,3,110.3,0.06
2187,2024-08-23,80,50,987,2,110.3,0.06
2188,2022-07-17,31,19,648,3,110.3,0.06
2189,2023-09-02,53,1,743,2,110.3,0.06
2190,2024-04-21,25,40,8,4,110.3,0.06
2191,2024-05-02,44,32,444,1,110.3,0.06
2192,2022-01-22,12,22,328,3,110.3,0.06
2193,2024-12-16,90,48,887,4,110.3,0.06
2194,2024-12-25,97,29,290,3,110.3,0.06
2195,2024-04-21,92,2,763,3,110.3,0.06
2196,2022-04-08,9,40,511,2,110.3,0.06
2197,2023-03-11,12,38,912,3,110.3,0.06
2198,2023-09-29,69,48,361,2,110.3,0.06
2199,2023-08-11,54,11,909,4,110.3,0.06
2200,2022-12-10,54,17,599,3,110.3,0.06
2201,2023-07-25,28,43,716,4,110.3,0.06
2202,2023-09-03,56,8,219,1,110.3,0.06
2203,2022-08-31,99,22,406,4,110.3,0.06
2204,2023-07-15,69,4,992,3,110.3,0.06
2205,2024-08-17,98,11,753,1,110.3,0.06
2206,2022-02-01,98,8,923,2,110.3,0.06
2207,2023-01-26,77,9,832,1,110.3,0.06
2208,2022-10-04,58,26,770,3,110.3,0.06
2209,2023-06-16,78,2,621,3,110.3,0.06
2210,2023-01-18,75,16,768,4,110.3,0.06
2211,2024-12-27,42,31,993,2,110.3,0.06
2212,2024-06-02,38,6,794,3,110.3,0.06
2213,2022-08-02,68,21,220,3,110.3,0.06
2214,2023-01-11,53,26,595,2,110.3,0.06
2215,2024-01-14,33,19,107,2,110.3,0.06
2216,2022-08-01,71,28,581,4,110.3,0.06
2217,2022-03-20,56,8,609,1,110.3,0.06
2218,2023-09-20,72,14,724,2,110.3,0.06
2219,2023-08-27,51,24,286,3,110.3,0.06
2220,2024-02-21,74,48,749,2,110.3,0.06
2221,2024-09-27,43,44,8,3,110.3,0.06
2222,2023-11-11,15,37,806,4,110.3,0.06
2223,2022-02-27,38,26,189,1,110.3,0.06
2224,2024-11-15,15,31,81,4,110.3,0.06
2225,2024-05-30,5,32,108,2,110.3,0.06
2226,2023-03-23,93,50,321,3,110.3,0.06
2227,2022-03-07,83,41,579,2,110.3,0.06
2228,2024-12-03,54,2,686,2,110.3,0.06
2229,2024-10-08,51,25,346,2,110.3,0.06
2230,2022-08-15,10,44,863,2,110.3,0.06
2231,2024-02-13,12,2,328,1,110.3,0.06
2232,2023-11-10,4,42,555,3,110.3,0.06
2233,2023-08-24,95,1,699,2,110.3,0.06
2234,2023-01-14,18,36,302,3,110.3,0.06
2235,2023-12-10,80,12,200,1,110.3,0.06
2236,2022-11-03,36,9,893,3,110.3,0.06
2237,2024-02-18,25,36,419,3,110.3,0.06
2238,2023-05-19,87,41,39,1,110.3,0.06
2239,2022-09-25,76,28,732,2,110.3,0.06
2240,2022-01-08,98,38,307,3,110.3,0.06
2241,2023-05-23,36,33,4,4,110.3,0.06
2242,2023-04-21,67,42,633,3,110.3,0.06
2243,2022-06-13,9,46,848,2,110.3,0.06
2244,2023-04-30,61,22,77,4,110.3,0.06
2245,2024-12-31,53,25,468,2,110.3,0.06
2246,2023-07-21,18,18,179,3,110.3,0.06
2247,2024-06-23,43,6,645,1,110.3,0.06
2248,2023-07-13,35,18,823,2,110.3,0.06
2249,2022-08-26,63,16,741,2,110.3,0.06
2250,2023-07-08,98,15,276,1,110.3,0.06
2251,2024-04-07,78,48,152,3,110.3,0.06
2252,2023-04-13,4,8,164,2,110.3,0.06
2253,2023-01-21,93,13,290,3,110.3,0.06
2254,2024-02-14,41,43,378,3,110.3,0.06
2255,2024-04-27,45,7,621,3,110.3,0.06
2256,2023-01-22,50,17,638,1,110.3,0.06
2257,2024-05-26,79,50,752,3,110.3,0.06
2258,2022-09-16,28,32,310,3,110.3,0.06
2259,2022-10-10,42,22,930,4,110.3,0.06
2260,2022-02-09,80,13,979,4,110.3,0.06
2261,2023-05-01,76,47,913,4,110.3,0.06
2262,2024-07-17,69,23,389,2,110.3,0.06
2263,2022-08-08,98,29,857,2,110.3,0.06
2264,2024-10-11,1,22,658,4,110.3,0.06
2265,2024-10-20,39,1,764,1,110.3,0.06
2266,2023-09-05,96,29,183,1,110.3,0.06
2267,2024-07-16,90,48,821,4,110.3,0.06
2268,2023-11-19,17,5,306,2,110.3,0.06
2269,2023-09-05,91,35,72,2,110.3,0.06
2270,2022-09-17,88,10,219,1,110.3,0.06
2271,2024-09-16,35,19,719,3,110.3,0.06
2272,2024-08-23,46,37,173,1,110.3,0.06
2273,2023-01-01,42,7,653,3,110.3,0.06
2274,2023-06-28,39,46,272,2,110.3,0.06
2275,2023-10-11,90,35,726,2,110.3,0.06
2276,2024-03-24,49,45,468,4,110.3,0.06
2277,2024-11-05,62,13,269,2,110.3,0.06
2278,2023-07-29,38,10,20,3,110.3,0.06
2279,2024-10-09,23,2,578,1,110.3,0.06
2280,2023-11-01,22,6,995,4,110.3,0.06
2281,2022-09-26,4,8,815,3,110.3,0.06
2282,2024-07-12,49,36,503,1,110.3,0.06
2283,2022-09-04,59,25,147,1,110.3,0.06
2284,2022-05-11,73,44,429,1,110.3,0.06
2285,2022-12-19,68,47,165,2,110.3,0.06
2286,2022-07-15,71,40,890,1,110.3,0.06
2287,2024-07-18,87,7,310,2,110.3,0.06
2288,2024-10-18,2,46,518,1,110.3,0.06
2289,2023-10-07,49,23,14,1,110.3,0.06
2290,2022-08-15,88,19,132,2,110.3,0.06
2291,2023-12-02,95,46,854,2,110.3,0.06
2292,2022-09-22,31,22,755,3,110.3,0.06
2293,2023-10-08,40,13,439,1,110.3,0.06
2294,2022-07-30,48,21,743,2,110.3,0.06
2295,2024-07-31,51,1,740,3,110.3,0.06
2296,2023-04-02,43,19,674,3,110.3,0.06
2297,2023-12-26,98,33,795,2,110.3,0.06
2298,2024-09-08,55,4,263,1,110.3,0.06
2299,2023-08-11,88,42,643,3,110.3,0.06
2300,2023-04-21,49,3,943,1,110.3,0.06
2301,2024-09-12,90,27,225,1,110.3,0.06
2302,2022-06-05,80,41,258,3,110.3,0.06
2303,2022-07-09,57,35,234,2,110.3,0.06
2304,2024-09-07,77,28,336,1,110.3,0.06
2305,2023-06-30,15,6,409,4,110.3,0.06
2306,2022-02-10,27,6,828,2,110.3,0.06
2307,2022-11-03,68,44,975,3,110.3,0.06
2308,2024-07-31,80,23,24,4,110.3,0.06
2309,2022-12-04,64,33,271,1,110.3,0.06
2310,2024-08-10,94,16,95,2,110.3,0.06
2311,2022-10-06,30,24,142,4,110.3,0.06
2312,2024-06-14,36,5,694,2,110.3,0.06
2313,2022-09-30,67,41,718,1,110.3,0.06
2314,2024-04-16,86,42,902,2,110.3,0.06
2315,2023-09-12,86,13,974,4,110.3,0.06
2316,2024-05-11,49,47,81,2,110.3,0.06
2317,2024-07-19,76,12,274,3,110.3,0.06
2318,2022-10-16,55,5,276,3,110.3,0.06
2319,2023-12-25,85,37,883,4,110.3,0.06
2320,2024-06-11,56,31,958,2,110.3,0.06
2321,2022-09-29,68,28,465,4,110.3,0.06
2322,2024-12-25,95,28,208,2,110.3,0.06
2323,2023-04-28,44,30,296,1,110.3,0.06
2324,2024-07-24,31,18,39,3,110.3,0.06
2325,2022-09-05,58,44,948,1,110.3,0.06
2326,2022-06-05,87,27,288,2,110.3,0.06
2327,2024-12-06,53,35,124,1,110.3,0.06
2328,2023-03-30,84,26,876,4,110.3,0.06
2329,2022-07-20,79,39,969,4,110.3,0.06
2330,2022-05-04,23,49,283,2,110.3,0.06
2331,2022-01-01,28,18,878,3,110.3,0.06
2332,2024-08-25,16,33,180,4,110.3,0.06
2333,2024-05-04,37,25,97,3,110.3,0.06
2334,2023-10-02,21,31,191,2,110.3,0.06
2335,2022-07-10,79,37,74,3,110.3,0.06
2336,2023-05-31,17,2,447,2,110.3,0.06
2337,2023-03-18,37,33,785,1,110.3,0.06
2338,2022-05-23,77,39,497,2,110.3,0.06
2339,2023-06-17,19,43,561,1,110.3,0.06
2340,2022-08-15,30,43,484,2,110.3,0.06
2341,2024-08-06,45,32,849,4,110.3,0.06
2342,2023-04-05,18,18,722,4,110.3,0.06
2343,2023-07-05,78,17,116,3,110.3,0.06
2344,2023-01-28,62,34,535,2,110.3,0.06
2345,2024-04-24,36,39,98,2,110.3,0.06
2346,2022-07-29,100,7,328,2,110.3,0.06
2347,2023-10-08,84,42,909,3,110.3,0.06
2348,2022-08-07,52,35,407,4,110.3,0.06
2349,2023-02-11,19,30,313,2,110.3,0.06
2350,2024-06-06,44,12,702,3,110.3,0.06
2351,2023-07-12,7,35,694,2,110.3,0.06
2352,2023-07-04,44,11,148,1,110.3,0.06
2353,2022-05-22,68,44,342,2,110.3,0.06
2354,2023-09-04,34,4,495,1,110.3,0.06
2355,2023-05-16,66,25,948,3,110.3,0.06
2356,2024-04-19,69,48,23,3,110.3,0.06
2357,2023-12-03,55,32,105,4,110.3,0.06
2358,2023-08-19,10,20,675,2,110.3,0.06
2359,2022-10-08,96,50,579,3,110.3,0.06
2360,2023-02-28,42,31,802,4,110.3,0.06
2361,2024-05-05,41,4,801,2,110.3,0.06
2362,2022-09-27,77,38,558,3,110.3,0.06
2363,2022-06-03,69,47,593,1,110.3,0.06
2364,2023-09-06,10,1,941,3,110.3,0.06
2365,2023-10-24,10,3,659,1,110.3,0.06
2366,2022-03-24,91,37,222,4,110.3,0.06
2367,2024-08-04,60,22,855,4,110.3,0.06
2368,2024-06-17,51,17,15,2,110.3,0.06
2369,2022-10-11,21,14,891,2,110.3,0.06
2370,2024-09-06,8,41,633,2,110.3,0.06
2371,2022-06-22,65,35,78,4,110.3,0.06
2372,2024-12-22,92,13,322,1,110.3,0.06
2373,2024-02-02,78,35,807,2,110.3,0.06
2374,2023-09-25,85,43,241,2,110.3,0.06
2375,2024-02-26,30,2,18,4,110.3,0.06
2376,2024-07-31,85,47,768,1,110.3,0.06
2377,2024-10-08,49,13,454,3,110.3,0.06
2378,2023-02-02,9,16,443,2,110.3,0.06
2379,2024-07-22,17,18,928,3,110.3,0.06
2380,2023-11-07,69,7,277,3,110.3,0.06
2381,2024-07-24,58,45,424,2,110.3,0.06
2382,2023-04-10,57,36,476,4,110.3,0.06
2383,2022-10-13,62,41,27,2,110.3,0.06
2384,2022-09-22,95,30,514,1,110.3,0.06
2385,2022-11-16,52,42,865,1,110.3,0.06
2386,2023-11-04,61,41,464,2,110.3,0.06
2387,2024-03-30,40,7,807,3,110.3,0.06
2388,2022-03-30,38,15,982,1,110.3,0.06
2389,2024-03-31,43,40,824,1,110.3,0.06
2390,2024-09-27,63,19,363,2,110.3,0.06
2391,2022-11-30,19,43,383,2,110.3,0.06
2392,2022-08-10,100,37,751,4,110.3,0.06
2393,2022-02-10,50,2,525,2,110.3,0.06
2394,2022-03-09,33,42,382,2,110.3,0.06
2395,2024-09-14,13,48,184,1,110.3,0.06
2396,2023-05-29,78,13,194,1,110.3,0.06
2397,2023-11-26,97,40,462,1,110.3,0.06
2398,2024-11-05,62,41,56,3,110.3,0.06
2399,2023-04-22,93,43,230,1,110.3,0.06
2400,2024-12-21,43,43,489,1,110.3,0.06
2401,2024-05-30,49,31,28,2,110.3,0.06
2402,2023-03-08,36,16,832,4,110.3,0.06
2403,2022-09-25,10,42,583,1,110.3,0.06
2404,2024-11-24,95,44,722,4,110.3,0.06
2405,2024-02-18,6,6,960,1,110.3,0.06
2406,2023-05-09,57,28,184,1,110.3,0.06
2407,2023-10-23,1,32,425,4,110.3,0.06
2408,2024-10-09,71,44,375,2,110.3,0.06
2409,2024-11-24,58,10,868,1,110.3,0.06
2410,2024-09-03,91,50,41,4,110.3,0.06
2411,2023-04-27,21,18,484,1,110.3,0.06
2412,2023-12-29,92,4,260,3,110.3,0.06
2413,2023-04-25,80,9,441,3,110.3,0.06
2414,2024-12-24,56,7,926,3,110.3,0.06
2415,2024-10-28,87,50,856,3,110.3,0.06
2416,2022-12-09,20,8,84,2,110.3,0.06
2417,2022-11-28,54,43,46,3,110.3,0.06
2418,2023-03-14,25,7,440,4,110.3,0.06
2419,2022-06-23,28,41,671,1,110.3,0.06
2420,2023-07-13,5,40,856,4,110.3,0.06
2421,2023-06-11,21,3,519,3,110.3,0.06
2422,2023-10-21,18,17,986,2,110.3,0.06
2423,2022-01-26,47,2,845,3,110.3,0.06
2424,2024-03-30,70,15,438,3,110.3,0.06
2425,2023-08-28,57,46,136,2,110.3,0.06
2426,2023-02-10,93,29,183,2,110.3,0.06
2427,2022-08-20,19,50,709,2,110.3,0.06
2428,2023-06-17,97,48,172,2,110.3,0.06
2429,2023-05-20,65,22,909,2,110.3,0.06
2430,2022-06-28,3,4,861,2,110.3,0.06
2431,2022-05-12,42,6,788,1,110.3,0.06
2432,2022-12-14,21,38,590,3,110.3,0.06
2433,2023-06-24,99,26,928,3,110.3,0.06
2434,2024-02-11,40,11,956,2,110.3,0.06
2435,2022-03-17,67,26,690,4,110.3,0.06
2436,2023-08-02,25,17,539,2,110.3,0.06
2437,2024-05-03,55,24,120,1,110.3,0.06
2438,2022-07-13,84,28,281,4,110.3,0.06
2439,2022-12-13,52,35,308,1,110.3,0.06
2440,2024-08-08,44,31,708,4,110.3,0.06
2441,2022-08-02,98,13,277,4,110.3,0.06
2442,2023-07-27,85,35,530,2,110.3,0.06
2443,2024-02-19,56,16,295,1,110.3,0.06
2444,2022-09-19,55,15,783,4,110.3,0.06
2445,2023-12-31,87,43,53,1,110.3,0.06
2446,2022-10-10,70,18,806,2,110.3,0.06
2447,2022-12-28,77,47,432,2,110.3,0.06
2448,2023-03-17,87,37,52,2,110.3,0.06
2449,2022-04-03,73,48,728,2,110.3,0.06
2450,2024-01-23,81,48,72,3,110.3,0.06
2451,2024-05-16,66,49,28,4,110.3,0.06
2452,2022-05-22,19,41,469,3,110.3,0.06
2453,2024-01-19,83,27,912,2,110.3,0.06
2454,2023-10-15,7,35,764,4,110.3,0.06
2455,2023-12-02,63,45,886,4,110.3,0.06
2456,2024-09-24,42,35,912,1,110.3,0.06
2457,2022-02-18,42,28,547,2,110.3,0.06
2458,2024-05-30,59,39,401,3,110.3,0.06
2459,2023-07-09,20,38,201,1,110.3,0.06
2460,2023-02-08,73,9,761,4,110.3,0.06
2461,2024-06-10,17,12,611,3,110.3,0.06
2462,2024-05-14,27,15,820,2,110.3,0.06
2463,2023-08-25,47,21,989,3,110.3,0.06
2464,2022-12-07,2,35,999,3,110.3,0.06
2465,2023-12-05,63,42,466,3,110.3,0.06
2466,2022-11-14,62,33,652,1,110.3,0.06
2467,2023-09-10,100,19,595,4,110.3,0.06
2468,2023-01-17,19,23,560,3,110.3,0.06
2469,2022-08-21,17,13,790,4,110.3,0.06
2470,2024-03-27,69,44,379,1,110.3,0.06
2471,2023-07-07,39,1,760,2,110.3,0.06
2472,2024-05-05,82,29,895,2,110.3,0.06
2473,2024-03-29,71,24,177,3,110.3,0.06
2474,2022-07-02,81,16,52,1,110.3,0.06
2475,2024-11-30,39,25,79,2,110.3,0.06
2476,2023-02-01,36,23,385,1,110.3,0.06
2477,2024-02-18,40,28,834,1,110.3,0.06
2478,2024-06-25,45,47,576,3,110.3,0.06
2479,2022-05-07,4,16,8,3,110.3,0.06
2480,2022-01-01,25,43,214,1,110.3,0.06
2481,2022-01-19,69,38,25,1,110.3,0.06
2482,2023-08-07,30,11,450,3,110.3,0.06
2483,2023-04-01,76,3,768,1,110.3,0.06
2484,2024-08-14,68,15,755,3,110.3,0.06
2485,2023-03-21,88,1,969,4,110.3,0.06
2486,2023-08-25,29,7,457,1,110.3,0.06
2487,2022-04-13,73,1,461,3,110.3,0.06
2488,2024-09-14,68,49,198,1,110.3,0.06
2489,2023-06-04,51,32,94,3,110.3,0.06
2490,2024-05-08,24,9,719,1,110.3,0.06
2491,2022-06-23,14,29,947,2,110.3,0.06
2492,2024-10-01,69,26,437,2,110.3,0.06
2493,2023-03-07,18,23,527,1,110.3,0.06
2494,2023-12-28,42,45,690,2,110.3,0.06
2495,2024-04-29,57,43,967,1,110.3,0.06
2496,2024-09-16,83,29,378,1,110.3,0.06
2497,2023-10-01,12,38,587,4,110.3,0.06
2498,2023-02-24,82,33,104,4,110.3,0.06
2499,2023-08-17,17,7,806,2,110.3,0.06
2500,2023-04-30,30,12,680,4,110.3,0.06
2501,2023-02-16,88,31,962,4,110.3,0.06
2502,2024-07-24,75,32,627,1,110.3,0.06
2503,2022-11-28,99,20,39,3,110.3,0.06
2504,2023-10-17,23,17,458,1,110.3,0.06
2505,2022-02-10,81,36,364,4,110.3,0.06
2506,2024-08-16,1,3,785,1,110.3,0.06
2507,2022-04-15,79,1,135,2,110.3,0.06
2508,2022-07-21,32,50,374,3,110.3,0.06
2509,2023-03-26,9,27,232,4,110.3,0.06
2510,2024-06-28,15,47,39,4,110.3,0.06
2511,2022-07-29,28,40,964,1,110.3,0.06
2512,2023-07-17,24,33,803,1,110.3,0.06
2513,2023-12-14,60,20,819,1,110.3,0.06
2514,2024-02-10,35,14,47,1,110.3,0.06
2515,2023-03-30,86,36,36,4,110.3,0.06
2516,2023-10-29,27,5,832,1,110.3,0.06
2517,2023-09-21,83,23,95,4,110.3,0.06
2518,2023-01-22,76,45,985,1,110.3,0.06
2519,2022-10-23,20,15,361,3,110.3,0.06
2520,2022-09-15,65,6,525,3,110.3,0.06
2521,2022-09-25,85,33,146,1,110.3,0.06
2522,2023-02-23,49,19,917,1,110.3,0.06
2523,2022-08-23,1,13,368,2,110.3,0.06
2524,2024-09-12,10,29,65,3,110.3,0.06
2525,2023-07-28,47,6,228,4,110.3,0.06
2526,2022-02-18,59,15,754,3,110.3,0.06
2527,2022-08-11,96,16,520,4,110.3,0.06
2528,2024-07-09,62,24,816,1,110.3,0.06
2529,2022-10-04,86,23,853,3,110.3,0.06
2530,2023-02-24,18,48,555,3,110.3,0.06
2531,2023-09-03,46,10,756,2,110.3,0.06
2532,2023-01-10,32,41,181,2,110.3,0.06
2533,2022-03-14,27,41,501,3,110.3,0.06
2534,2024-11-19,92,49,597,3,110.3,0.06
2535,2022-07-14,18,17,155,3,110.3,0.06
2536,2024-04-26,39,49,787,4,110.3,0.06
2537,2024-11-30,49,44,535,1,110.3,0.06
2538,2024-12-22,93,45,627,2,110.3,0.06
2539,2022-01-23,82,30,818,1,110.3,0.06
2540,2022-12-26,44,44,435,2,110.3,0.06
2541,2023-07-14,72,46,811,2,110.3,0.06
2542,2023-11-03,54,10,99,2,110.3,0.06
2543,2023-11-10,95,19,616,3,110.3,0.06
2544,2023-03-16,34,29,372,2,110.3,0.06
2545,2024-07-21,71,2,563,1,110.3,0.06
2546,2022-01-07,36,36,362,2,110.3,0.06
2547,2023-02-25,18,19,112,1,110.3,0.06
2548,2024-04-12,38,7,453,2,110.3,0.06
2549,2023-07-13,59,26,756,2,110.3,0.06
2550,2024-07-02,9,15,169,3,110.3,0.06
2551,2024-10-03,73,47,584,1,110.3,0.06
2552,2022-05-06,72,38,139,2,110.3,0.06
2553,2023-01-30,51,3,848,2,110.3,0.06
2554,2024-03-27,35,38,231,1,110.3,0.06
2555,2024-05-30,82,16,239,2,110.3,0.06
2556,2023-07-30,5,2,984,4,110.3,0.06
2557,2022-11-21,14,31,253,3,110.3,0.06
2558,2024-07-18,92,28,981,1,110.3,0.06
2559,2024-04-12,30,7,436,3,110.3,0.06
2560,2024-11-20,4,30,919,4,110.3,0.06
2561,2024-04-16,39,43,561,4,110.3,0.06
2562,2024-07-14,84,7,422,4,110.3,0.06
2563,2023-03-19,64,36,303,1,110.3,0.06
2564,2022-03-16,25,29,72,4,110.3,0.06
2565,2023-07-11,28,24,263,1,110.3,0.06
2566,2022-12-29,76,39,834,1,110.3,0.06
2567,2023-03-24,66,4,222,2,110.3,0.06
2568,2022-09-19,78,29,77,1,110.3,0.06
2569,2022-05-05,22,44,62,4,110.3,0.06
2570,2024-06-29,31,5,471,1,110.3,0.06
2571,2022-09-02,23,29,157,1,110.3,0.06
2572,2023-06-26,48,30,806,3,110.3,0.06
2573,2023-04-30,20,29,125,4,110.3,0.06
2574,2022-05-02,38,26,741,1,110.3,0.06
2575,2022-05-05,55,19,852,2,110.3,0.06
2576,2022-06-19,68,26,161,1,110.3,0.06
2577,2022-05-04,79,37,541,1,110.3,0.06
2578,2024-11-24,88,27,626,3,110.3,0.06
2579,2023-10-08,89,30,591,4,110.3,0.06
2580,2024-02-25,1,30,535,4,110.3,0.06
2581,2022-07-20,7,3,106,2,110.3,0.06
2582,2023-01-04,57,43,131,2,110.3,0.06
2583,2024-03-07,95,7,357,2,110.3,0.06
2584,2022-03-18,12,49,989,1,110.3,0.06
2585,2022-02-28,5,9,685,1,110.3,0.06
2586,2023-03-07,50,41,776,2,110.3,0.06
2587,2023-09-30,42,42,854,4,110.3,0.06
2588,2022-04-19,12,13,885,4,110.3,0.06
2589,2024-10-04,18,15,797,2,110.3,0.06
2590,2022-03-09,66,5,2,3,110.3,0.06
2591,2024-12-28,74,29,233,4,110.3,0.06
2592,2022-11-01,79,35,369,4,110.3,0.06
2593,2023-11-05,94,27,251,2,110.3,0.06
2594,2022-12-31,17,27,946,4,110.3,0.06
2595,2024-03-31,68,8,833,1,110.3,0.06
2596,2022-12-09,71,32,108,1,110.3,0.06
2597,2024-08-04,62,20,276,4,110.3,0.06
2598,2024-06-17,41,10,180,1,110.3,0.06
2599,2024-02-01,95,13,725,3,110.3,0.06
2600,2022-12-07,34,29,293,4,110.3,0.06
2601,2024-07-30,70,35,584,2,110.3,0.06
2602,2023-01-18,45,8,795,1,110.3,0.06
2603,2024-09-30,58,29,175,3,110.3,0.06
2604,2022-10-27,51,31,123,3,110.3,0.06
2605,2022-05-19,34,41,227,1,110.3,0.06
2606,2022-12-25,44,30,902,3,110.3,0.06
2607,2024-04-15,15,22,444,4,110.3,0.06
2608,2023-04-28,78,21,813,3,110.3,0.06
2609,2024-06-27,70,12,428,1,110.3,0.06
2610,2024-05-15,50,11,83,3,110.3,0.06
2611,2022-05-19,32,2,765,1,110.3,0.06
2612,2024-09-22,67,50,658,1,110.3,0.06
2613,2023-03-11,3,41,632,3,110.3,0.06
2614,2023-05-24,86,2,65,1,110.3,0.06
2615,2022-09-30,86,34,281,1,110.3,0.06
2616,2022-04-14,74,3,795,2,110.3,0.06
2617,2024-02-01,51,16,391,4,110.3,0.06
2618,2024-02-26,67,4,428,1,110.3,0.06
2619,2022-06-14,76,23,618,4,110.3,0.06
2620,2024-09-25,93,50,925,2,110.3,0.06
2621,2023-06-04,48,20,991,2,110.3,0.06
2622,2023-06-01,17,25,812,2,110.3,0.06
2623,2023-10-19,7,30,107,2,110.3,0.06
2624,2023-09-05,13,18,548,4,110.3,0.06
2625,2022-06-13,66,42,659,3,110.3,0.06
2626,2022-03-05,4,11,262,3,110.3,0.06
2627,2022-09-24,10,29,921,4,110.3,0.06
2628,2022-09-03,88,17,159,1,110.3,0.06
2629,2023-01-30,17,26,265,4,110.3,0.06
2630,2023-04-21,52,23,468,1,110.3,0.06
2631,2024-09-03,6,48,202,1,110.3,0.06
2632,2024-11-09,83,20,933,3,110.3,0.06
2633,2023-07-12,69,45,155,2,110.3,0.06
2634,2024-10-14,96,2,13,3,110.3,0.06
2635,2024-06-01,74,24,297,3,110.3,0.06
2636,2022-05-27,9,31,896,4,110.3,0.06
2637,2023-10-28,91,27,834,4,110.3,0.06
2638,2023-09-12,77,2,498,1,110.3,0.06
2639,2024-03-30,83,14,597,4,110.3,0.06
2640,2024-05-13,21,4,993,1,110.3,0.06
2641,2023-08-05,24,49,792,1,110.3,0.06
2642,2024-10-19,4,13,245,2,110.3,0.06
2643,2023-11-26,24,36,300,2,110.3,0.06
2644,2023-02-11,59,35,362,3,110.3,0.06
2645,2023-02-03,99,44,354,2,110.3,0.06
2646,2023-12-16,3,8,828,1,110.3,0.06
2647,2023-12-05,68,2,521,4,110.3,0.06
2648,2024-01-31,40,6,386,2,110.3,0.06
2649,2023-05-14,48,31,759,2,110.3,0.06
2650,2024-08-31,54,10,312,2,110.3,0.06
2651,2022-03-23,35,44,414,2,110.3,0.06
2652,2023-08-27,95,21,278,1,110.3,0.06
2653,2024-02-11,56,42,750,1,110.3,0.06
2654,2024-06-21,89,10,715,3,110.3,0.06
2655,2022-12-31,40,23,759,4,110.3,0.06
2656,2022-06-12,77,3,747,3,110.3,0.06
2657,2024-12-07,68,32,593,3,110.3,0.06
2658,2023-05-26,46,20,356,2,110.3,0.06
2659,2022-04-26,78,10,525,4,110.3,0.06
2660,2024-07-29,13,29,839,2,110.3,0.06
2661,2022-12-03,27,41,16,1,110.3,0.06
2662,2024-05-30,6,46,993,3,110.3,0.06
2663,2024-01-07,17,34,45,4,110.3,0.06
2664,2024-04-19,36,37,321,1,110.3,0.06
2665,2022-05-27,99,20,651,3,110.3,0.06
2666,2023-03-19,81,8,326,4,110.3,0.06
2667,2024-04-16,2,7,148,3,110.3,0.06
2668,2024-11-02,77,6,355,4,110.3,0.06
2669,2024-07-31,52,11,236,3,110.3,0.06
2670,2022-10-14,66,44,703,2,110.3,0.06
2671,2023-12-21,52,18,613,3,110.3,0.06
2672,2023-04-25,92,42,105,3,110.3,0.06
2673,2022-01-22,43,29,474,4,110.3,0.06
2674,2023-11-14,90,25,762,4,110.3,0.06
2675,2024-06-24,22,21,396,2,110.3,0.06
2676,2022-11-16,55,46,446,4,110.3,0.06
2677,2022-05-06,67,3,606,3,110.3,0.06
2678,2022-10-04,99,18,220,4,110.3,0.06
2679,2022-07-13,60,24,987,4,110.3,0.06
2680,2023-11-27,58,47,810,4,110.3,0.06
2681,2022-02-26,12,38,851,2,110.3,0.06
2682,2022-01-19,88,10,965,2,110.3,0.06
2683,2022-09-21,69,27,442,1,110.3,0.06
2684,2024-03-04,84,12,645,2,110.3,0.06
2685,2022-04-23,39,7,873,2,110.3,0.06
2686,2023-06-26,13,17,667,2,110.3,0.06
2687,2023-10-09,41,1,28,3,110.3,0.06
2688,2023-08-02,57,50,794,1,110.3,0.06
2689,2024-12-24,53,26,475,3,110.3,0.06
2690,2022-01-25,12,15,628,2,110.3,0.06
2691,2022-01-01,13,33,305,2,110.3,0.06
2692,2024-06-29,74,37,746,1,110.3,0.06
2693,2022-05-21,97,47,405,1,110.3,0.06
2694,2023-10-10,57,31,513,4,110.3,0.06
2695,2022-07-07,40,35,502,2,110.3,0.06
2696,2022-07-20,80,1,348,2,110.3,0.06
2697,2022-09-14,45,8,240,3,110.3,0.06
2698,2023-07-01,35,12,570,4,110.3,0.06
2699,2022-07-13,3,19,847,2,110.3,0.06
2700,2023-12-04,5,25,695,3,110.3,0.06
2701,2024-03-12,90,32,337,1,110.3,0.06
2702,2024-07-30,11,12,26,3,110.3,0.06
2703,2023-02-18,71,13,980,2,110.3,0.06
2704,2024-06-28,56,28,409,3,110.3,0.06
2705,2022-07-07,10,1,77,3,110.3,0.06
2706,2022-02-14,34,6,929,4,110.3,0.06
2707,2022-03-24,67,8,217,4,110.3,0.06
2708,2022-12-24,72,4,328,1,110.3,0.06
2709,2024-12-25,31,5,837,4,110.3,0.06
2710,2024-07-24,75,25,774,3,110.3,0.06
2711,2023-01-10,71,22,23,4,110.3,0.06
2712,2022-06-11,66,28,756,2,110.3,0.06
2713,2022-11-18,70,39,670,3,110.3,0.06
2714,2023-03-26,41,23,718,3,110.3,0.06
2715,2024-11-02,63,4,310,3,110.3,0.06
2716,2022-07-03,32,4,599,2,110.3,0.06
2717,2022-04-21,20,47,267,3,110.3,0.06
